,flow1,flow2,flow3,flow4,flow5,flow6,flow7,flow8,flow9,flow10,flow11,flow12
1218,34.96999921835959,79.07999823242426,67.09999850019813,0.0599999986588954,1.3699999693781135,1.269999971613288,47.309998942539096,0.0999999977648258,5.929999867454171,0.1299999970942735,1.0499999765306711,5.18999988399446
1219,39.62999911420047,79.00999823398888,64.86999855004251,0.0499999988824129,1.1599999740719795,1.529999965801835,48.70999891124666,0.0999999977648258,5.909999867901206,0.1299999970942735,0.9899999778717756,6.149999862536788
1220,50.869998862966895,79.29999822750688,61.85999861732125,0.069999998435378,1.0699999760836365,1.6599999628961086,52.069998836144805,0.0999999977648258,5.889999868348241,0.1299999970942735,1.0399999767541883,12.989999709650874
1221,69.13999845460057,78.69999824091792,61.97999861463904,0.0399999991059303,0.9699999783188104,1.4499999675899744,57.89999870583415,0.0999999977648258,5.829999869689345,0.1199999973177909,0.979999978095293,23.77999946847558
1222,101.79999772459269,78.5999982431531,62.87999859452248,0.0399999991059303,0.8699999805539846,1.3699999693781135,65.78999852947891,0.0999999977648258,5.7799998708069324,0.1199999973177909,0.9199999794363976,20.8399995341897
1223,102.20999771542849,77.9099982585758,59.8799986615777,0.0399999991059303,0.8399999812245369,1.3799999691545963,75.34999831579626,0.0999999977648258,5.719999872148037,0.1099999975413084,0.8699999805539846,15.309999657794831
1224,84.7999981045723,77.11999827623367,54.319998785853386,0.0399999991059303,0.8199999816715717,1.3999999687075615,101.4999977312982,0.0999999977648258,5.649999873712659,0.1099999975413084,0.8599999807775021,11.479999743402004
1225,77.40999826975167,78.97999823465943,48.21999892219901,0.0399999991059303,0.7999999821186066,1.389999968931079,118.6099973488599,0.0999999977648258,5.579999875277281,0.0999999977648258,0.8599999807775021,9.009999798610806
1226,81.30999818257987,84.30999811552465,42.56999904848635,0.0399999991059303,0.789999982342124,1.3499999698251486,123.63999723643064,0.0999999977648258,5.519999876618385,0.1199999973177909,0.8499999810010195,7.509999832138419
1227,102.55999770760536,82.64999815262854,37.66999915800989,0.0599999986588954,0.7799999825656414,1.2999999709427357,142.93999680504203,0.0999999977648258,5.469999877735972,0.0999999977648258,0.8699999805539846,6.519999854266644
1228,152.12999659962952,81.6399981752038,33.54999925009906,0.0499999988824129,0.7999999821186066,1.2499999720603228,177.48999603278935,0.0999999977648258,5.439999878406525,0.0899999979883432,0.909999979659915,6.369999857619405
1229,141.03999684751034,81.1199981868267,30.1999993249774,0.0399999991059303,0.789999982342124,1.1899999734014273,194.57999565079808,0.0999999977648258,5.429999878630042,0.0999999977648258,0.9499999787658452,7.649999829009175
1230,121.22999729029834,82.1599981635809,27.789999378845096,0.0399999991059303,0.7499999832361937,1.1099999751895666,196.81999560073012,0.0999999977648258,5.549999875947833,0.1999999955296516,0.8599999807775021,8.139999818056822
1231,111.93999749794602,82.62999815307558,26.24999941326677,0.0399999991059303,0.7299999836832285,1.4399999678134918,193.91999566555023,0.1199999973177909,5.72999987192452,0.1099999975413084,0.8699999805539846,7.019999843090773
1232,106.99999760836364,82.11999816447496,25.24999943561852,0.0399999991059303,0.7199999839067459,3.36999992467463,197.30999558977783,0.0999999977648258,5.639999873936176,0.0799999982118606,0.8999999798834324,6.199999861419201
1233,104.18999767117202,82.1599981635809,26.829999400302768,0.0399999991059303,0.7099999841302633,3.5299999210983515,224.5899949800223,0.0999999977648258,5.399999879300594,0.069999998435378,0.9399999789893628,5.649999873712659
1234,103.46999768726528,81.18999818526208,55.8599987514317,0.0399999991059303,0.6999999843537807,3.489999921992421,241.8799945935607,0.0999999977648258,5.22999988310039,0.069999998435378,0.8599999807775021,5.269999882206321
1235,102.83999770134687,80.28999820537865,105.18999764882028,0.0399999991059303,0.6899999845772982,1.9899999555200336,226.85999492928383,0.0999999977648258,5.129999885335565,0.069999998435378,0.8099999818950891,4.979999888688326
1236,101.79999772459269,79.57999822124839,112.1799974925816,0.0399999991059303,0.6799999848008156,2.0999999530613422,210.71999529004097,0.0999999977648258,5.079999886453152,0.1099999975413084,0.7999999821186066,4.729999894276261
1237,98.58999779634178,78.45999824628234,97.889997811988,0.0399999991059303,0.6799999848008156,2.7199999392032623,197.2699955906719,0.0999999977648258,5.029999887570739,0.0799999982118606,0.7999999821186066,4.60999989695847
1238,97.35999782383442,78.85999823734164,84.39999811351299,0.0399999991059303,0.669999985024333,3.299999926239252,188.10999579541385,0.0999999977648258,4.9899998884648085,0.069999998435378,0.789999982342124,4.729999894276261
1239,95.57999786362052,81.0699981879443,86.2299980726093,0.0399999991059303,0.6599999852478504,3.5299999210983515,181.999995931983,0.0999999977648258,4.949999889358878,0.0599999986588954,0.789999982342124,4.829999892041087
1240,94.27999789267778,82.14999816380441,95.86999785713851,0.0399999991059303,0.6499999854713678,5.509999876841903,175.1599960848689,0.0899999979883432,4.91999989002943,0.1999999955296516,0.7799999825656414,4.769999893382192
1241,89.57999799773097,78.79999823868275,90.96999796666204,0.0399999991059303,0.6599999852478504,5.319999881088734,167.5899962540716,0.0899999979883432,4.889999890699983,0.1599999964237213,0.7799999825656414,4.489999899640679
1242,85.07999809831381,77.37999827042222,80.16999820806086,0.189999995753169,0.6799999848008156,4.929999889805913,160.759996406734,0.1099999975413084,4.83999989181757,0.5599999874830246,0.7799999825656414,4.249999905005097
1243,79.73999821767211,76.93999828025699,69.25999845191836,0.0399999991059303,0.6299999859184027,5.249999882653356,154.56999654509127,0.0999999977648258,4.789999892935157,0.7099999841302633,0.7799999825656414,4.52999989874661
1244,75.35999831557274,76.2399982959032,59.45999867096543,0.0399999991059303,0.6899999845772982,5.589999875053763,149.68999665416777,0.0899999979883432,4.779999893158674,0.3399999924004078,0.789999982342124,5.849999869242311
1245,71.73999839648604,77.02999827824533,51.27999885380268,0.0299999993294477,0.7999999821186066,5.629999874159694,146.18999673239887,0.0899999979883432,4.789999892935157,0.1399999968707561,0.789999982342124,7.819999825209379
1246,70.329998428002,76.90999828092754,44.65999900177121,0.0299999993294477,0.669999985024333,5.479999877512455,142.22999682091177,0.0899999979883432,4.7499998938292265,0.1099999975413084,0.7799999825656414,8.24999981559813
